h_values
0.005279554435922774
0.012596416499972217
0.015823512937003324
0.007511439800366894
0.004883036187955949
0.003986341064988216
0.011983141184958591
0.020921067952734525
0.0034473316365822943
0.003700600033094601
0.010280269448988213
0.004620051320341011
0.007252273079515521
0.01280365458570288
0.003972156208163302
0.0022941519010017614
0.005789041244855934
0.0032112217840788476
0.005886277369333449
0.006993122633592919
0.004668541897697356
0.005547172130487187
0.005472369744138983
0.00391507962231313
0.0037536140597486064
0.004563551770082347
0.004903520533981289
0.007711519966134572
0.0038002182105172904
0.009348647386421842
0.005772478759890995
0.0036614850704683537
0.0031413096633025515
0.00838400761368756
0.006540732854688236
0.0046833459295984635
0.006383657550541393
0.008048975068633502
0.004446605895923375
0.005664380856941345
0.005850047379748282
0.003948779648806157
0.003693714950669568
0.0034822243798831964
0.003533498721099152
0.003293107075748645
0.003634525863788102
0.008511387271508235
0.012421480812065575
0.006024171036789519
0.005607026507902576
0.006811189144548683
0.004863061802404183
0.006112738216947998
0.0035785678987677733
0.0036646404422112163
0.004114971254392399
0.005286842955444959
0.007414241998731961
0.0038596774405452203
0.004980240740005532
0.006681911265631432
0.007009097924299012
0.003619996166367862
0.004527310077368987
0.00347121899100264
0.005792746002606229
0.02035058087603566
0.008296573643472995
0.006417136946030274
0.01567100241154018
0.006591389823755621
0.0028518507249597146
0.005888801991318468
0.004360850015728399
0.009396657971695166
0.008463185842132475
0.011841610723810613
0.005341320847074727
0.004220985575465262
0.006822572284091628
0.006532467293845063
0.002373881296921982
0.006645368413953029
0.003875661541683682
0.004721089105338609
0.003487566205907306
0.003561325166464483
0.013155440614931478
0.011665737611373884
0.007332212627296957
0.009393975936537458
0.006039218394315828
0.005333436883193465
0.0052264833018693954
0.005084431111971223
0.013637913433107655
0.010228354338496228
0.013169081699623794
0.012205193112804248
0.014888823004496746
0.007544672323873741
0.013492879618983543
0.013494231186757813
0.012724383886829543
0.005485176454648926
0.017501803448458843
0.044423546886336096
0.0130687103744417
0.004480558384004627
0.02566289445138511
0.01339272870749054
0.0056896527948583275
0.011906350930092824
0.003978704999072268
0.008981120889157018
0.011630079994235317
0.015532146779197068
0.0034884843980611925
0.008814544011336379
0.009258887409576604
0.006724328955883358
0.011692234423572227
0.009630126619196882
0.030136935530742193
